OPS-code;Text;Weitere_Texte_OPS;wann_gueltig;Mapping_moeglich;Kombiprodukt;Substanzangabe_aus_OPS-Code;Bemerkung_LOESCHEN;1Substanz_allg_engl_INN_oder_sonst;2Substanz_allg_engl_INN_oder_sonst;2Substanz_allg_UNII-number;2Substanz_allg_ASK-Nr;2Substanz_allg_CAS-Nummer;3Substanz_allg_engl_INN_oder_sonst;3Substanz_allg_UNII-number;3Substanz_allg_ASK-Nr;3Substanz_allg_CAS-Nummer;4Substanz_allg_engl_INN_oder_sonst;4Substanz_allg_UNII-number;4Substanz_allg_ASK-Nr;4Substanz_allg_CAS-Nummer;Substanzname_ATC;ATC-Code;ATC-Code2;ATC-Code3;ATC-Code4;ATC-Code5;Einheit_Wert_min;Einheit_Wert_max;UCUM-Code;UCUM-Description;Kommentar SZ;Routes and Methods of Administration - Concept Code;Routes and Methods of Administration - Term;Administration Method - ID;Administration Method - Name;Code Intended Site (EDQM);Intended Site (EDQM);2_Routes and Methods of Administration - Concept Code;2_Routes and Methods of Administration - Term;2_Administration Method - ID;2_Administration Method - Name;2_Code Intended Site (EDQM);2_Intended Site (EDQM);EU-Zulassung? ;Strenght;Pharmaceutical Form;Packaging;Handelsname-Beispiel (Invented name)
6-007.hf;Orale Applikation von 560 mg bis unter 640 mg Macitentan;;gleich 2019 bis 2020;;;Macitentan;;macitentan;;;;;;;;;;;;;Macitentan;C02KX04;;;;;560;640;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.hg;Orale Applikation von 640 mg bis unter 720 mg Macitentan;;gleich 2019 bis 2020;;;Macitentan;;macitentan;;;;;;;;;;;;;Macitentan;C02KX04;;;;;640;720;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.hh;Orale Applikation von 720 mg bis unter 800 mg Macitentan;;gleich 2019 bis 2020;;;Macitentan;;macitentan;;;;;;;;;;;;;Macitentan;C02KX04;;;;;720;800;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.hj;Orale Applikation von 800 mg bis unter 880 mg Macitentan;;gleich 2019 bis 2020;;;Macitentan;;macitentan;;;;;;;;;;;;;Macitentan;C02KX04;;;;;800;880;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.hk;Orale Applikation von 880 mg oder mehr Macitentan;;gleich 2019 bis 2020;;;Macitentan;;macitentan;;;;;;;;;;;;;Macitentan;C02KX04;;;;;880;;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.j;Parenterale Applikation von Obinutuzumab;;gleich 2016 bis 2017;;;Obinutuzumab;;obinutuzumab;;;;;;;;;;;;;Obinutuzumab;L01XC15;;;;;;;;;;;;;;;;;;;;;;;;;;
6-007.j0;Parenterale Applikation von 1.000 mg bis unter 2.000 mg Obinutuzumab;;gleich 2018 bis 2020;;;Obinutuzumab;eindeutig;obinutuzumab;;;;;;;;;;;;;Obinutuzumab;L01XC15;;;;;1000;2000;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.j1;Parenterale Applikation von 2.000 mg bis unter 3.000 mg Obinutuzumab;;gleich 2018 bis 2020;;;Obinutuzumab;eindeutig;obinutuzumab;;;;;;;;;;;;;Obinutuzumab;L01XC15;;;;;2000;3000;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.j2;Parenterale Applikation von 3.000 mg bis unter 4.000 mg Obinutuzumab;;gleich 2018 bis 2020;;;Obinutuzumab;eindeutig;obinutuzumab;;;;;;;;;;;;;Obinutuzumab;L01XC15;;;;;3000;4000;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.j3;Parenterale Applikation von 4.000 mg bis unter 5.000 mg Obinutuzumab;;gleich 2018 bis 2020;;;Obinutuzumab;eindeutig;obinutuzumab;;;;;;;;;;;;;Obinutuzumab;L01XC15;;;;;4000;5000;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.j4;Parenterale Applikation von 5.000 mg bis unter 6.000 mg Obinutuzumab;;gleich 2018 bis 2020;;;Obinutuzumab;eindeutig;obinutuzumab;;;;;;;;;;;;;Obinutuzumab;L01XC15;;;;;5000;6000;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.j5;Parenterale Applikation von 6.000 mg bis unter 7.000 mg Obinutuzumab;;gleich 2018 bis 2020;;;Obinutuzumab;eindeutig;obinutuzumab;;;;;;;;;;;;;Obinutuzumab;L01XC15;;;;;6000;7000;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.j6;Parenterale Applikation von 7.000 mg bis unter 8.000 mg Obinutuzumab;;gleich 2018 bis 2020;;;Obinutuzumab;eindeutig;obinutuzumab;;;;;;;;;;;;;Obinutuzumab;L01XC15;;;;;7000;8000;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.j7;Parenterale Applikation von 8.000 mg bis unter 9.000 mg Obinutuzumab;;gleich 2018 bis 2020;;;Obinutuzumab;eindeutig;obinutuzumab;;;;;;;;;;;;;Obinutuzumab;L01XC15;;;;;8000;9000;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.j8;Parenterale Applikation von 9.000 mg bis unter 10.000 mg Obinutuzumab;;gleich 2018 bis 2020;;;Obinutuzumab;eindeutig;obinutuzumab;;;;;;;;;;;;;Obinutuzumab;L01XC15;;;;;9000;10000;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.j9;Parenterale Applikation von 10.000 mg oder mehr Obinutuzumab;;gleich 2018 bis 2020;;;Obinutuzumab;eindeutig;obinutuzumab;;;;;;;;;;;;;Obinutuzumab;L01XC15;;;;;10000;;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.k;Parenterale Applikation von Posaconazol;;gleich 2016 bis 2018;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;;;;;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.k0;Parenterale Applikation von 300 mg bis unter 600 mg Posaconazol bei Patienten unter 15 Jahren;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;300;600;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.k1;Parenterale Applikation von 600 mg bis unter 900 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;600;900;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.k2;Parenterale Applikation von 900 mg bis unter 1.200 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;900;1200;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.k3;Parenterale Applikation von 1.200 mg bis unter 1.500 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;1200;1500;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.k4;Parenterale Applikation von 1.500 mg bis unter 1.800 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;1500;1800;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.k5;Parenterale Applikation von 1.800 mg bis unter 2.100 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;1800;2100;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.k6;Parenterale Applikation von 2.100 mg bis unter 2.400 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;2100;2400;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.k7;Parenterale Applikation von 2.400 mg bis unter 2.700 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;2400;2700;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.k8;Parenterale Applikation von 2.700 mg bis unter 3.000 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;2700;3000;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.k9;Parenterale Applikation von 3.000 mg bis unter 3.300 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;3000;3300;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.ka;Parenterale Applikation von 3.300 mg bis unter 3.600 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;3300;3600;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.kb;Parenterale Applikation von 3.600 mg bis unter 3.900 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;3600;3900;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.kc;Parenterale Applikation von 3.900 mg bis unter 4.200 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;3900;4200;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.kd;Parenterale Applikation von 4.200 mg bis unter 4.800 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;4200;4800;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.ke;Parenterale Applikation von 4.800 mg bis unter 5.400 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;4800;5400;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.kf;Parenterale Applikation von 5.400 mg bis unter 6.000 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;5400;6000;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.kg;Parenterale Applikation von 6.000 mg bis unter 7.200 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;6000;7200;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.kh;Parenterale Applikation von 7.200 mg bis unter 8.400 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;7200;8400;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.kj;Parenterale Applikation von 8.400 mg bis unter 9.600 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;8400;9600;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.kk;Parenterale Applikation von 9.600 mg bis unter 12.000 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;9600;12000;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.km;Parenterale Applikation von 12.000 mg bis unter 14.400 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;12000;14400;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.kn;Parenterale Applikation von 14.400 mg bis unter 16.800 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;14400;16800;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.kp;Parenterale Applikation von 16.800 mg bis unter 21.600 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;16800;21600;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.kq;Parenterale Applikation von 21.600 mg bis unter 26.400 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;21600;26400;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.kr;Parenterale Applikation von 26.400 mg bis unter 31.200 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;26400;31200;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.ks;Parenterale Applikation von 31.200 mg bis unter 40.800 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;31200;40800;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.kt;Parenterale Applikation von 40.800 mg bis unter 50.400 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;40800;50400;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.ku;Parenterale Applikation von 50.400 mg bis unter 60.000 mg Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;50400;60000;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.kv;Parenterale Applikation von 60.000 mg oder mehr Posaconazol;;gleich 2019 bis 2020;;;Posaconazol;eindeutig;posaconazole;;;;;;;;;;;;;Posaconazol;J02AC04;;;;;60000;;mg;milligram;;;;;;;;;;;;;;;;;;
6-007.m;Parenterale Applikation von Ramucirumab;;gleich 2016 bis 2017;;;Ramucirumab;;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;;;;;;;;;;;;;;;;;;;;;;
6-007.m0;Parenterale Applikation von 300 mg bis unter 450 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;300;450;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.m1;Parenterale Applikation von 450 mg bis unter 600 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;450;600;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.m2;Parenterale Applikation von 600 mg bis unter 750 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;600;750;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.m3;Parenterale Applikation von 750 mg bis unter 900 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;750;900;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.m4;Parenterale Applikation von 900 mg bis unter 1.050 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;900;1050;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.m5;Parenterale Applikation von 1.050 mg bis unter 1.200 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;1050;1200;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.m6;Parenterale Applikation von 1.200 mg bis unter 1.500 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;1200;1500;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.m7;Parenterale Applikation von 1.500 mg bis unter 1.800 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;1500;1800;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.m8;Parenterale Applikation von 1.800 mg bis unter 2.100 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;1800;2100;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.m9;Parenterale Applikation von 2.100 mg bis unter 2.400 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;2100;2400;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.ma;Parenterale Applikation von 2.400 mg bis unter 2.700 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;2400;2700;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.mb;Parenterale Applikation von 2.700 mg bis unter 3.000 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;2700;3000;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.mc;Parenterale Applikation von 3.000 mg bis unter 3.600 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;3000;3600;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.md;Parenterale Applikation von 3.600 mg bis unter 4.200 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;3600;4200;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.me;Parenterale Applikation von 4.200 mg bis unter 4.800 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;4200;4800;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.mf;Parenterale Applikation von 4.800 mg bis unter 5.400 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;4800;5400;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.mg;Parenterale Applikation von 5.400 mg bis unter 6.000 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;5400;6000;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.mh;Parenterale Applikation von 6.000 mg bis unter 6.600 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;6000;6600;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.mj;Parenterale Applikation von 6.600 mg bis unter 7.200 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;6600;7200;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.mk;Parenterale Applikation von 7.200 mg bis unter 7.800 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;7200;7800;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.mm;Parenterale Applikation von 7.800 mg bis unter 8.400 mg Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;7800;8400;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.mn;Parenterale Applikation von 8.400 mg oder mehr Ramucirumab;;gleich 2018 bis 2020;;;Ramucirumab;eindeutig;ramucirumab;;;;;;;;;;;;;Ramucirumab;L01XC21;;;;;8400;;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.n0;Parenterale Applikation von 50 mg bis unter 100 mg Thiotepa bei Patienten unter 15 Jahren;;gleich 2017 bis 2020;;;Thiotepa;eindeutig;thiotepa;;;;;;;;;;;;;Thiotepa;L01AC01;;;;;50;100;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.n1;Parenterale Applikation von 100 mg bis unter 150 mg Thiotepa bei Patienten unter 15 Jahren;;gleich 2017 bis 2020;;;Thiotepa;eindeutig;thiotepa;;;;;;;;;;;;;Thiotepa;L01AC01;;;;;100;150;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.n2;Parenterale Applikation von 150 mg bis unter 200 mg Thiotepa;;gleich 2017 bis 2020;;;Thiotepa;eindeutig;thiotepa;;;;;;;;;;;;;Thiotepa;L01AC01;;;;;150;200;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.n3;Parenterale Applikation von 200 mg bis unter 250 mg Thiotepa;;gleich 2017 bis 2020;;;Thiotepa;eindeutig;thiotepa;;;;;;;;;;;;;Thiotepa;L01AC01;;;;;200;250;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.n4;Parenterale Applikation von 250 mg bis unter 300 mg Thiotepa;;gleich 2017 bis 2020;;;Thiotepa;eindeutig;thiotepa;;;;;;;;;;;;;Thiotepa;L01AC01;;;;;250;300;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.n5;Parenterale Applikation von 300 mg bis unter 350 mg Thiotepa;;gleich 2017 bis 2020;;;Thiotepa;eindeutig;thiotepa;;;;;;;;;;;;;Thiotepa;L01AC01;;;;;300;350;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.n6;Parenterale Applikation von 350 mg bis unter 400 mg Thiotepa;;gleich 2017 bis 2020;;;Thiotepa;eindeutig;thiotepa;;;;;;;;;;;;;Thiotepa;L01AC01;;;;;350;400;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.n7;Parenterale Applikation von 400 mg bis unter 500 mg Thiotepa;;gleich 2017 bis 2020;;;Thiotepa;eindeutig;thiotepa;;;;;;;;;;;;;Thiotepa;L01AC01;;;;;400;500;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.n8;Parenterale Applikation von 500 mg bis unter 600 mg Thiotepa;;gleich 2017 bis 2020;;;Thiotepa;eindeutig;thiotepa;;;;;;;;;;;;;Thiotepa;L01AC01;;;;;500;600;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.n9;Parenterale Applikation von 600 mg bis unter 700 mg Thiotepa;;gleich 2017 bis 2020;;;Thiotepa;eindeutig;thiotepa;;;;;;;;;;;;;Thiotepa;L01AC01;;;;;600;700;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.na;Parenterale Applikation von 700 mg bis unter 800 mg Thiotepa;;gleich 2017 bis 2020;;;Thiotepa;eindeutig;thiotepa;;;;;;;;;;;;;Thiotepa;L01AC01;;;;;700;800;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.nb;Parenterale Applikation von 800 mg bis unter 900 mg Thiotepa;;gleich 2017 bis 2020;;;Thiotepa;eindeutig;thiotepa;;;;;;;;;;;;;Thiotepa;L01AC01;;;;;800;900;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.nc;Parenterale Applikation von 900 mg bis unter 1.000 mg Thiotepa;;gleich 2017 bis 2020;;;Thiotepa;eindeutig;thiotepa;;;;;;;;;;;;;Thiotepa;L01AC01;;;;;900;1000;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.nd;Parenterale Applikation von 1.000 mg bis unter 1.200 mg Thiotepa;;gleich 2017 bis 2020;;;Thiotepa;eindeutig;thiotepa;;;;;;;;;;;;;Thiotepa;L01AC01;;;;;1000;1200;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.ne;Parenterale Applikation von 1.200 mg bis unter 1.400 mg Thiotepa;;gleich 2017 bis 2020;;;Thiotepa;eindeutig;thiotepa;;;;;;;;;;;;;Thiotepa;L01AC01;;;;;1200;1400;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.nf;Parenterale Applikation von 1.400 mg bis unter 1.600 mg Thiotepa;;gleich 2017 bis 2020;;;Thiotepa;eindeutig;thiotepa;;;;;;;;;;;;;Thiotepa;L01AC01;;;;;1400;1600;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.ng;Parenterale Applikation von 1.600 mg bis unter 1.800 mg Thiotepa;;gleich 2017 bis 2020;;;Thiotepa;eindeutig;thiotepa;;;;;;;;;;;;;Thiotepa;L01AC01;;;;;1600;1800;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
6-007.nh;Parenterale Applikation von 1.800 mg bis unter 2.000 mg Thiotepa;;gleich 2017 bis 2020;;;Thiotepa;eindeutig;thiotepa;;;;;;;;;;;;;Thiotepa;L01AC01;;;;;1800;2000;mg;milligram;;20045000;Intravenous use;AME-0009;Infusion;ISI - 0033;Parenteral;;;;;;;;;;;
